date debut;date fin;numéro adhérent;contrat;formule;civilité souscripteur;nom;prénom souscripteur;adresse;code postal;ville;adresse mail;téléphone 5;téléphone 2;date souscription;date effet;statut;date dernier statut;périodicité;date début période;date fin période;date dernier avenant;prime ttc;prime cie;taxe;commission
01/02/2019;28/02/2019;A820759;TROPJA1900436;Confort;Madame;Nom12072;Audrey;2 rue des Etigneries;63100;Noisy Le Sec;;06 11 26 32 83;;14/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A820287;TROPJA1900375;Essentielle;Madame;Nom12073;Rosa;11 rue gemaine tillion;94500;Lormont;mail12073@yopmail.com;06 71 35 70 76;;14/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A849630;TROPJA1900389;Essentielle;Madame;Nom12074;Aissatou;RES CYBEL APP A01 MOUNDONG CENTRE;59280;Ravine Des Cabris;mail12074@yopmail.com;06 75 25 86 7;;14/01/2019;01/02/2019;CONTRAT_ATTENTE_PIECES;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821040;TROPJA1901056;Confort;Madame;Nom12075;Jeanne;49 rue Pomme d?or;1150;Grigny;;06 72 05 85 53;06 72 01 85 18;14/01/2019;01/02/2019;CONTRAT;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A820313;TROPJA1900380;Essentielle;Monsieur;Nom12076;Alex;74 rue saint fursy;67140;Querqueville;mail12076@yopmail.com;07 65 82 61 32;;14/01/2019;01/02/2019;CONTRAT;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821041;TROPJA1900400;Essentielle;Madame;Nom12077;Sylvie;160 rue fresse de monval le celliot batiment A premier etage porte A 17;25000;Lezan;;06 63 35 55 32;06 68 81 55 82;14/01/2019;01/02/2019;CONTRAT;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822353;TROPJA1900422;Essentielle;Madame;Nom12078;Amal;1965 route les longes;45200;Garches;;06 30 32 83 53;05 80 82 60 85;14/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A820792;TROPJA1900390;Essentielle;Madame;Nom12079;Claudine;9 avenue  ALEXANDRE BARÃTY;97114;Pulligny;;06 05 05 33 88;06 01 01 88 88;14/01/2019;01/02/2019;CONTRAT;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A821044;TROPJA1900402;Essentielle;Monsieur;Nom12080;Bento;09 rue DU  Vingt et Un Juin 1940;93130;Paris;mail12080@yopmail.com;06 55 01 55 88;06 51 07 15 88;14/01/2019;01/02/2019;CONTRAT;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822433;TROPJA1900463;Essentielle;Madame;Nom12081;Victoria;5 chemin COMMUNAL 5 DE MAHAULT;33310;Dardilly;;06 22 32 15 03;;14/01/2019;01/02/2019;CONTRAT_ATTENTE_PIECES;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A820799;TROPJA1900403;Essentielle;Madame;Nom12082;Létitia;17 rue de marguerite;97432;Arnouville Les Gonesse;mail12082@yopmail.com;05 76 70 03 73;;14/01/2019;01/02/2019;CONTRAT_ATTENTE_PIECES;14/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A781845;TROPJA1900424;Confort;Monsieur;Nom12083;Christophe;6 rue christopher colombe etage 1 apprt 12 B;69520;Capesterre Belle Eau;mail12083@yopmail.com;07 70 56 72 83;;14/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A820803;TROPJA1900397;Essentielle;Monsieur;Nom12084;Florentine gigi;9 rue PROLONGEE RES LES GORGOGNES GRANDE;50460;Morne A L Eau;mail12084@yopmail.com;06 75 56 23 83;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821149;TROPJA1900439;Confort;Monsieur;Nom12085;Guillaume;42 impasse 42IMMP.DES VOYAGEURS RUE ST-LAURENMORNE DES ESSESSTE MARIE;30350;Ste Anne;mail12085@yopmail.com;07 53 05 30 27;07 87 88 87 87;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822532;TROPJA1901057;Confort;Madame;Nom12086;Chrystelle;38 avenue de la paix;92380;St Paul;;07 66 20 35 87;07 66 20 81 87;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822498;TROPJA1900425;Essentielle;Madame;Nom12087;Meriama;PELLETIER;54160;Vic En Bigorre;mail12087@yopmail.com;06 81 53 23 55;06 87 58 28 15;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A820801;TROPJA1900437;Confort;Monsieur;Nom12088;Roche;1 RUE KERNAY;75019;Marcilly Sur Maulne;mail12088@yopmail.com;06 30 31 27 61;05 80 88 76 58;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821151;TROPJA1900438;Confort;Monsieur;Nom12089;Yannick;4 rue  SIMON  VILLAGE  CHINOIS;69570;Argenteuil;mail12089@yopmail.com;06 31 52 66 03;;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A820835;TROPJA1900392;Essentielle;Madame;Nom12090;Patricia;6 rue Saint martin;95400;Nice;mail12090@yopmail.com;06 30 13 51 56;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821188;TROPJA1900405;Essentielle;Madame;Nom12091;Amandine;9 rue alice boulet;97130;Ames;mail12091@yopmail.com;06 30 11 63 25;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A820913;TROPJA1900393;Essentielle;Madame;Nom12092;Jeanne;253  RUE DES LILAS BAIE DES MULETS;97111;St Martin D Heres;mail12092@yopmail.com;06 30 06 58 02;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821251;TROPJA1900440;Confort;Monsieur;Nom12093;Jean francois;87 rue curual appartement 458 batiment A;97180;Arles;mail12093@yopmail.com;06 32 06 23 26;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822883;TROPJA1900495;Essentielle;Madame;Nom12094;Catherine;rue  521RES TAMAYABAZINLES ABYMES |97139| 521RES TAMAYABAZINLES ABYMES |97139|   batiment des saules des saules;97460;Lambersart;;06 70 16 35 36;08 61 68 01 88;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822642;TROPJA1900471;Confort;Madame;Nom12095;Beatrice;4 rue  JEAN RONDEAUX;65500;Marseille;mail12095@yopmail.com;06 15 68 12 35;;15/01/2019;01/02/2019;CONTRAT;17/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823017;TROPJA1900458;Confort;Madame;Nom12096;Anne marie;1 avenue choisel;37330;Evreux;mail12096@yopmail.com;06 51 12 75 33;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A821871;TROPJA1900462;Confort;Madame;Nom12097;Catherine etchu;11 RUELLE ST RUFF ROUTHIER;95100;Sartrouville;mail12097@yopmail.com;06 23 31 53 62;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823037;TROPJA1900473;Confort;Monsieur;Nom12098;Yannick;05 allee De la commune N°Appart : 50002;6100;Evreux;mail12098@yopmail.com;03 25 27 58 82;06 77 85 72 87;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A821000;TROPJA1900418;Essentielle;Madame;Nom12099;Leila;160 rue roger bertreux  batiment C appartement : 67;62190;Bellegarde Sur Valserine;mail12099@yopmail.com;06 62 56 63 33;07 76 27 66 71;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822643;TROPJA1900426;Essentielle;Monsieur;Nom12100;Ayoub;42 rue de la conférence;38400;Villeneuve D Ascq;;07 67 81 36 38;07 67 87 86 88;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823123;TROPJA1900441;Essentielle;Madame;Nom12101;Scheherazade;02 rue de la liberté appartement 2 1ere étage;13200;Lille;mail12101@yopmail.com;06 70 70 11 63;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823298;TROPJA1900449;Essentielle;Monsieur;Nom12102;Farid;15 rue emile zola;59130;Flixecourt;mail12102@yopmail.com;06 57 58 72 11;;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822161;TROPJA1900419;Essentielle;Monsieur;Nom12103;Stan;1 rue Antoine bourdelle appt64;13014;St Christol;mail12103@yopmail.com;07 63 72 35 28;;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823179;TROPJA1900445;Essentielle;Monsieur;Nom12104;Sullivan;13 all Roger Fortune 97100 Basse Terre;27000;Loudrefing;;06 13 50 66 80;;15/01/2019;01/02/2019;CONTRAT;05/02/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822749;TROPJA1900433;Confort;Monsieur;Nom12105;Gilbert;54 avenue anatole france;78500;Le Vauclin;;06 33 72 65 00;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822189;TROPJA1900934;Essentielle;Madame;Nom12106;Mylene;20 rue  Jouffroy D abbans;27000;St Medard De Guizieres;mail12106@yopmail.com;06 25 72 35 33;08 58 56 80 75;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823121;TROPJA1900442;Essentielle;Monsieur;Nom12107;Simon;4 impasse DU HAUT CLOS RENAU;1200;Le Mesnil Opac;mail12107@yopmail.com;06 65 32 30 50;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822240;TROPJA1900776;Confort;Madame;Nom12108;Berthe;19 rue DANIEL MAYER APPARTEMENT 41;59650;Nanterre;;06 25 77 82 86;06 25 77 82 86;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A818521;TROPJA1900430;Essentielle;Monsieur;Nom12109;Said;47 avenue du 8 mai 1945;59000;Colombes;;06 63 35 63 33;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822314;TROPJA1900421;Essentielle;Madame;Nom12110;Margareth;rue 121RESIDENCE KALUABRIONMORNE A L EAU   batiment ALLEE ALBERT THOMAS ALLEE ALBERT THOMAS;80420;Fontenay Sous Bois;mail12110@yopmail.com;06 35 16 15 30;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822847;TROPJA1900476;Confort;Monsieur;Nom12111;Steeve;30 rue DU NORD;34400;Vibraye;mail12111@yopmail.com;06 35 63 37 70;06 78 88 85 78;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823145;TROPJA1900446;Confort;Monsieur;Nom12112;Cedric;7 clos LOT LES BLEUETS;57670;Paris;mail12112@yopmail.com;06 36 06 73 73;05 86 78 18 21;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823483;TROPJA1900454;Confort;Monsieur;Nom12113;Richard;64 RES MAHOGANY DELAIRREZ DE CHAUSSEESTE ANNE;97280;Pontivy;;07 72 51 80 05;07 72 17 80 01;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823180;TROPJA1900477;Confort;Madame;Nom12114;Eliane;1 RUE OMEGA ETANG  batiment APT13 BAT B ENTRE 1 RES JACINTHE;33230;St Andiol;;06 53 52 85 68;06 58 52 81 68;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822865;TROPJA1900475;Confort;Madame;Nom12115;Prisca;62 RUE DUMESGNIL;50860;Ste Anne;mail12115@yopmail.com;06 53 23 55 25;06 18 28 51 21;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823189;TROPJA1901058;Confort;Madame;Nom12116;Angeline;3 rue Du baradat;92000;Echirolles;;07 51 01 35 10;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A813181;TROPJA1900505;Confort;Madame;Nom12117;Cecile;3 rue Principal;92700;Ste Tulle;;07 63 86 08 58;07 68 86 08 18;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822907;TROPJA1900434;Confort;Monsieur;Nom12118;Olivier;5 IMPASSE DU PARADIS;94120;Haisnes;mail12118@yopmail.com;06 12 17 58 10;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823558;TROPJA1901059;Confort;Monsieur;Nom12119;Jeanlouis;19 route  LUDE;72320;Louhans;;07 87 02 37 75;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823197;TROPJA1900516;Confort;Monsieur;Nom12120;Gidet;5 RUE ALBERT MATHIESE  étage 01 / porte :gauche;75013;Ailly Sur Somme;;07 60 11 55 38;07 60 77 51 88;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A822913;TROPJA1900443;Confort;Monsieur;Nom12121;Jean francois;26 avenue Chautemps;56300;St Pee Sur Nivelle;mail12121@yopmail.com;06 87 73 55 38;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A822678;TROPJA1900455;Essentielle;Monsieur;Nom12122;Bienvenu;POTERIE;13670;Montargis;mail12122@yopmail.com;06 32 16 32 51;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823214;TROPJA1900448;Confort;Madame;Nom12123;Chimene;17 rue  DU PRUNET;97437;Aubervilliers;mail12123@yopmail.com;03 53 66 53 35;07 71 86 15 26;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A824510;TROPJA1900513;Confort;Madame;Nom12124;Halima;19 rue Paul Vaillant Couturier;38130;Peyrelevade;;06 13 67 06 05;06 78 67 06 05;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823627;TROPJA1900457;Essentielle;Madame;Nom12125;Adèle;65 boulevard HENRI SAPPIA;4220;Nogent Sur Oise;mail12125@yopmail.com;06 03 33 62 87;08 21 27 87 88;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823717;TROPJA1900470;Confort;Monsieur;Nom12126;Silvino;20 rue Principale;62138;Carcassonne;;06 02 01 55 38;06 02 07 11 88;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824557;TROPJA1900480;Essentielle;Monsieur;Nom12127;David;3 rue de la baule;71500;Mallemort;mail12127@yopmail.com;06 63 63 55 78;08 22 77 68 70;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A825667;TROPJA1900522;Essentielle;Madame;Nom12128;Monique;15 quai numa sensine;80470;Baie Mahault;mail12128@yopmail.com;06 63 51 26 03;;15/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823316;TROPJA1900450;Essentielle;Monsieur;Nom12129;Manuel;40 TERRASSES JEAN RENAUDIE;64310;Coulaines;mail12129@yopmail.com;06 71 73 27 33;06 77 78 27 88;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A824581;TROPJA1900512;Confort;Monsieur;Nom12130;Marcelle;4 rue nicolas crouanson;45200;Le Lamentin;;06 56 57 55 00;06 16 17 15 00;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823957;TROPJA1900461;Confort;Monsieur;Nom12131;Ali;107 avenue DE LIBERE;93300;Fontaine;mail12131@yopmail.com;05 55 35 83 23;07 60 81 78 17;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824938;TROPJA1900510;Confort;Monsieur;Nom12132;Gilles;TRAVERSE DU VIEUX MOULIN  batiment B  APPT 10;19290;Vigneux Sur Seine;;07 82 65 01 75;07 82 65 07 75;15/01/2019;01/02/2019;CONTRAT;15/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A824119;TROPJA1900466;Confort;Madame;Nom12133;Marinette;rue FLEURY CH ANDINAIK LIGNE DES BAMBOUS;60180;St Benoit;mail12133@yopmail.com;06 06 06 06 06;;15/01/2019;01/02/2019;CONTRAT;31/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823365;TROPJA1900451;Confort;Monsieur;Nom12134;Patricia;00 COLLECTIF N? 2 PORTE 12 CITE PETIT MANOIR LE LAMENTIN;11000;Macon;mail12134@yopmail.com;06 60 25 83 80;07 72 56 57 05;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824597;TROPJA1900536;Confort;Monsieur;Nom12135;Capgras;20 rue de l'esprante;13370;St Pierre Des Corps;mail12135@yopmail.com;06 30 25 36 85;;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824218;TROPJA1900464;Essentielle;Madame;Nom12136;Therese;CAMINOT DE chemin victor hugo  batiment victor hugo victor hugo;97122;Aulnay Sous Bois;;06 05 22 17 73;06 01 22 77 78;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823427;TROPJA1900452;Confort;Madame;Nom12137;Christelle;QTIER HAUTEUR PONTALERY;72190;Gennevilliers;mail12137@yopmail.com;06 36 58 72 05;;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824605;TROPJA1901063;Confort;Monsieur;Nom12138;Noreskal;35 rue SAINT EXUPERY APPT 1785;97232;Bobigny;mail12138@yopmail.com;07 87 32 25 31;;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824256;TROPJA1900465;Confort;Madame;Nom12139;Françoise;4 rue emile zola;38600;Chaponnay;mail12139@yopmail.com;07 62 67 76 65;;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824606;TROPJA1900479;Essentielle;Madame;Nom12140;Nicole;3 rue 3 RUE EUGEME CHARBONNIER;91270;Orleans;mail12140@yopmail.com;02 62 05 88 05;06 82 80 80 70;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A823454;TROPJA1900524;Confort;Monsieur;Nom12141;Mohamed;71  RUE LAFAYETTE  batiment 2EME ETG;97470;St Laurent De Cerdans;;03 85 50 35 55;06 71 50 17 81;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824619;TROPJA1900509;Confort;Monsieur;Nom12142;Christian;48 rue DES JONQUILLES;71000;St Etienne;;06 10 18 03 05;06 70 78 08 01;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A823460;TROPJA1900453;Confort;Madame;Nom12143;Maryse;13 RUE BREVE;37700;Pontault Combault;mail12143@yopmail.com;06 62 56 53 55;;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824976;TROPJA1900490;Confort;Madame;Nom12144;Ophelie;211 lieu_dit  PAUL MADOLE BOURGGOYAVE;93600;Carcassonne;mail12144@yopmail.com;06 65 57 88 15;;16/01/2019;01/02/2019;CONTRAT;18/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824650;TROPJA1900576;Confort;Monsieur;Nom12145;Rudy;6/20 rue nungesser Bloc 6 Appartement N° 20;92230;St Ouen L Aumone;;07 63 13 88 58;07 68 78 88 58;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A824343;TROPJA1900467;Essentielle;Madame;Nom12146;Valerie;6 rue du general leclerc;93000;Avricourt;mail12146@yopmail.com;06 65 00 51 80;;16/01/2019;01/02/2019;CONTRAT_ATTENTE_PIECES;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824859;TROPJA1900487;Confort;Madame;Nom12147;Jennifer;340 avenue BOUTONNET;69970;Juan Les Pins;mail12147@yopmail.com;06 33 65 53 33;;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A824656;TROPJA1900508;Confort;Madame;Nom12148;Chantal;34 rue de general de gaule;45000;Pierrefitte Sur Seine;;07 86 67 65 18;07 86 67 61 78;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A824350;TROPJA1900469;Essentielle;Madame;Nom12149;Sandrine;205 BAIE DES MULET LE VAUCLIN;66260;Laille;mail12149@yopmail.com;07 63 20 83 10;07 68 20 88 70;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A824867;TROPJA1900496;Confort;Monsieur;Nom12150;Willy;4 rue DU 14 JUILLET  rdc;42100;Vitry Sur Seine;;06 68 63 01 33;06 68 68 07 88;16/01/2019;01/02/2019;CONTRAT;16/01/2019;Mensuelle;01/02/2019;28/02/2019;01/02/2019;15,49;6,83;1,83;6,83
